Time,Water Heating Electric Power (kW),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C)
2018-01-01 05:26:00,0.001,Off,0.0,0.0,34.56284866090681,51.0,45.44,2619.426931658099,0,6.008678739923322,0.0,51.25466585935916,0.0,0.0,0.0,45.08379821454241,42.83683513207016,51.33489012676819,10.618836185187932,7.0
2018-01-01 05:27:00,0.001,Off,0.0,0.0,34.55978047300216,51.0,45.44,2619.457962801265,0,6.00887051221382,0.0,51.247479765775125,0.0,0.0,0.0,45.079707297336206,42.83424844510591,51.33166427963047,10.62895390615061,7.0
2018-01-01 05:28:00,0.001,Off,0.0,0.0,34.55671218346606,51.0,45.44,2619.4889730159994,0,6.009062170571927,0.0,51.240298793923806,0.0,0.0,0.0,45.075616244621415,42.83166199285839,51.32843876151566,10.639063541556693,7.0
2018-01-01 05:29:00,0.001,Off,0.0,0.0,34.55364379231787,51.0,45.44,2619.5199623298963,0,6.009253715140928,0.0,51.233122935361365,0.0,0.0,0.0,45.07152505642383,42.8290757753354,51.325213572210274,10.649165099621648,7.0
2018-01-01 05:30:00,0.001,Off,0.0,0.0,34.55057529946665,51.0,45.44,2619.5509307705074,0,6.009445146063888,0.0,51.2259521816628,0.0,0.0,0.0,45.0674337326222,42.826489792544685,51.321988711497944,10.659258588550061,7.0
2018-01-01 05:31:00,0.001,Off,0.0,0.0,34.54750670493366,51.0,45.44,2619.5818783653367,0,6.009636463483655,0.0,51.21878652442181,0.0,0.0,0.0,45.06334227324488,42.82390404449404,51.31876417915949,10.669344016535659,7.0
2018-01-01 05:32:00,0.001,Off,0.0,0.0,34.5564982643851,51.0,45.44,2619.6128051418473,0,6.009827667542876,0.0,51.29733327286335,0.0,0.0,0.0,45.075331019180126,42.821318531191245,51.31553997497288,10.679421391761327,7.0
2018-01-01 05:33:00,0.001,Off,0.0,0.0,34.5534040134479,51.0,45.44,2619.643711127452,0,6.010018758383969,0.0,51.290005693982465,0.0,0.0,0.0,45.07120535126387,42.818732330033086,51.31231606492013,10.689490722399128,7.0
2018-01-01 05:34:00,0.001,Off,0.0,0.0,34.55030972012008,51.0,45.44,2619.674596349526,0,6.010209736149148,0.0,51.28268358963348,0.0,0.0,0.0,45.06707962682678,42.81614636558548,51.30909241527441,10.69955201661032,7.0
2018-01-01 05:35:00,0.001,Off,0.0,0.0,34.547215384204286,51.0,45.44,2619.7054608353956,0,6.010400600980415,0.0,51.27536695044234,0.0,0.0,0.0,45.06295384560571,42.81356063785171,51.305869026244665,10.709605282545375,7.0
2018-01-01 05:36:00,0.001,Off,0.0,0.0,34.544121005586334,51.0,45.44,2619.736304612346,0,6.010591353019557,0.0,51.268055767056396,0.0,0.0,0.0,45.05882800744845,42.81097514683498,51.30264589803508,10.719650528343987,7.0
2018-01-01 05:37:00,0.001,Off,0.0,0.0,34.54102658405722,51.0,45.44,2619.7671277076156,0,6.010781992408149,0.0,51.260750030144294,0.0,0.0,0.0,45.05470211207629,42.808389892538585,51.299423030845084,10.729687762135102,7.0
2018-01-01 05:38:00,0.001,Off,0.0,0.0,34.53793211946026,51.0,45.44,2619.7979301484006,0,6.010972519287558,0.0,51.25344973039597,0.0,0.0,0.0,45.05057615928035,42.805804874965816,51.29620042486936,10.739716992036927,7.0
2018-01-01 05:39:00,0.001,Off,0.0,0.0,34.53483761167348,51.0,45.44,2619.828711961853,0,6.011162933798934,0.0,51.24615485852256,0.0,0.0,0.0,45.046450148897975,42.80322009411996,51.292978080297914,10.749738226156955,7.0
2018-01-01 05:40:00,0.001,Off,0.0,0.0,34.531743060451184,51.0,45.44,2619.859473175081,0,6.011353236083221,0.0,51.238865405256355,0.0,0.0,0.0,45.04232408060158,42.80063555000432,51.28975599731606,10.759751472591974,7.0
2018-01-01 05:41:00,0.001,Off,0.0,0.0,34.52864846571015,51.0,45.44,2619.890213815149,0,6.011543426281156,0.0,51.23158136135077,0.0,0.0,0.0,45.03819795428019,42.798051242622215,51.28653417610448,10.769756739428086,7.0
2018-01-01 05:42:00,0.001,Off,0.0,0.0,34.52555382729944,51.0,45.44,2619.920933909077,0,6.011733504533258,0.0,51.22430271758025,0.0,0.0,0.0,45.034071769732584,42.79546717197698,51.28331261683925,10.77975403474073,7.0
2018-01-01 05:43:00,0.001,Off,0.0,0.0,34.52245914500233,51.0,45.44,2619.9516334838427,0,6.011923470979842,0.0,51.21702946474023,0.0,0.0,0.0,45.02994552666977,42.792883338071945,51.280091319691834,10.789743366594694,7.0
2018-01-01 05:44:00,0.001,Off,0.0,0.0,34.51936441871628,51.0,45.44,2619.9823125663797,0,6.012113325761014,0.0,51.20976159364711,0.0,0.0,0.0,45.025819224955036,42.790299740910484,51.27687028482916,10.799724743044136,7.0
2018-01-01 05:45:00,0.001,Off,0.0,0.0,34.5162696482381,51.0,45.44,2620.0129711835784,0,6.0123030690166654,0.0,51.20249909513816,0.0,0.0,0.0,45.021692864317465,42.78771638049595,51.27364951241361,10.809698172132594,7.0
2018-01-01 05:46:00,0.001,Off,0.0,0.0,34.51317483346523,51.0,45.44,2620.043609362286,0,6.012492700886486,0.0,51.19524196007149,0.0,0.0,0.0,45.01756644462031,42.78513325683173,51.27042900260309,10.819663661893015,7.0
2018-01-01 05:47:00,0.001,Off,0.0,0.0,34.51007997423899,51.0,45.44,2620.0742271293047,0,6.0126822215099525,0.0,51.187990179326,0.0,0.0,0.0,45.01343996565199,42.7825503699212,51.267208755550996,10.82962122034776,7.0
2018-01-01 05:48:00,0.001,Off,0.0,0.0,34.50698507041428,51.0,45.44,2620.1048245113975,0,6.01287163102634,0.0,51.1807437438013,0.0,0.0,0.0,45.00931342721904,42.77996771976779,51.26398877140628,10.839570855508631,7.0
2018-01-01 05:49:00,0.001,Off,0.0,0.0,34.503890121793724,51.0,45.44,2620.13540153528,0,6.01306092957471,0.0,51.17350264441768,0.0,0.0,0.0,45.005186829058296,42.77738530637488,51.2607690503135,10.849512575376874,7.0
2018-01-01 05:50:00,0.001,Off,0.0,0.0,34.50079512832892,51.0,45.44,2620.1659582276266,0,6.013250117293917,0.0,51.16626687211606,0.0,0.0,0.0,45.00106017110522,42.77480312974592,51.257549592412786,10.859446387943217,7.0
2018-01-01 05:51:00,0.001,Off,0.0,0.0,34.49770008980123,51.0,45.44,2620.1964946150697,0,6.013439194322614,0.0,51.15903641785792,0.0,0.0,0.0,44.99693345306831,42.772221189884306,51.254330397839915,10.869372301187871,7.0
2018-01-01 05:52:00,0.001,Off,0.0,0.0,34.49460500608294,51.0,45.44,2620.2270107241984,0,6.013628160799247,0.0,51.151811272625245,0.0,0.0,0.0,44.992806674777256,42.76963948679354,51.25111146672633,10.879290323080546,7.0
2018-01-01 05:53:00,0.001,Off,0.0,0.0,34.491509877038595,51.0,45.44,2620.2575065815577,0,6.013817016862047,0.0,51.1445914274205,0.0,0.0,0.0,44.98867983605146,42.76705802047703,51.24789279919915,10.889200461580483,7.0
2018-01-01 05:54:00,0.001,Off,0.0,0.0,34.48841470252499,51.0,45.44,2620.287982213652,0,6.0140057626490515,0.0,51.137376873266554,0.0,0.0,0.0,44.98455293669999,42.76447679093826,51.24467439538121,10.899102724636455,7.0
2018-01-01 05:55:00,0.001,Off,0.0,0.0,34.485319482428,51.0,45.44,2620.31843764694,0,6.014194398298086,0.0,51.13016760120664,0.0,0.0,0.0,44.980425976570665,42.76189579818072,51.241456255391086,10.908997120186791,7.0
2018-01-01 05:56:00,0.001,Off,0.0,0.0,34.48222421654053,51.0,45.44,2620.348872907842,0,6.014382923946768,0.0,51.12296360230426,0.0,0.0,0.0,44.97629895538738,42.75931504220788,51.238238379343116,10.918883656159393,7.0
2018-01-01 05:57:00,0.001,Off,0.0,0.0,34.47912890483165,51.0,45.44,2620.379288022733,0,6.014571339732522,0.0,51.11576486764322,0.0,0.0,0.0,44.97217187310886,42.756734523023255,51.235020767347436,10.928762340471751,7.0
2018-01-01 05:58:00,0.001,Off,0.0,0.0,34.476033547102034,51.0,45.44,2620.409683017946,0,6.014759645792555,0.0,51.10857138832751,0.0,0.0,0.0,44.968044729469376,42.75415424063034,51.23180341950999,10.938633181030964,7.0
2018-01-01 05:59:00,0.001,Off,0.0,0.0,34.47293814320462,51.0,45.44,2620.4400579197727,0,6.01494784226388,0.0,51.10138315548125,0.0,0.0,0.0,44.96391752427283,42.75157419503267,51.22858633593256,10.948496185733749,7.0
2018-01-01 06:00:00,0.001,Off,0.0,0.0,34.469842693025264,51.0,45.44,2620.4704127544614,0,6.0151359292833,0.0,51.09420016024869,0.0,0.0,0.0,44.95979025736702,42.74899438623377,51.22536951671283,10.95835136246646,7.0
2018-01-01 06:01:00,0.001,Off,0.0,0.0,34.466747196472994,51.0,45.44,2620.5007475482184,0,6.015323906987419,0.0,51.08702239379409,0.0,0.0,0.0,44.95566292863066,42.74641481423716,51.22215296194436,10.968198719105118,7.0
2018-01-01 06:02:00,0.001,Off,0.0,0.0,34.46365165336401,51.0,45.44,2620.5310623272107,0,6.015511775512634,0.0,51.07984984730174,0.0,0.0,0.0,44.95153553781868,42.74383547904642,51.21893667171663,10.978038263515401,7.0
2018-01-01 06:03:00,0.001,Off,0.0,0.0,34.46055606368667,51.0,45.44,2620.561357117559,0,6.015699534995143,0.0,51.07268251197584,0.0,0.0,0.0,44.94740808491556,42.741256380665114,51.21572064611505,10.987870003552688,7.0
2018-01-01 06:04:00,0.001,Off,0.0,0.0,34.45746042710042,51.0,45.44,2620.5916319453454,0,6.015887185570942,0.0,51.065520379040514,0.0,0.0,0.0,44.94328056946723,42.738677519096754,51.21250488522103,10.997693947062059,7.0
2018-01-01 06:05:00,0.001,Off,0.0,0.0,34.45436474365365,51.0,45.44,2620.6218868366086,0,6.016074727375824,0.0,51.058363439739715,0.0,0.0,0.0,44.9391529915382,42.736098894344984,51.209289389111966,11.007510101878317,7.0
2018-01-01 06:06:00,0.001,Off,0.0,0.0,34.45126901317027,51.0,45.44,2620.652121817345,0,6.016262160545379,0.0,51.05121168533718,0.0,0.0,0.0,44.93502535089369,42.73352050641336,51.20607415786128,11.017318475826004,7.0
2018-01-01 06:07:00,0.001,Off,0.0,0.0,34.448173235574785,51.0,45.44,2620.682336913511,0,6.016449485214997,0.0,51.04406510711641,0.0,0.0,0.0,44.93089764743305,42.73094235530549,51.202859191538444,11.027119076719416,7.0
2018-01-01 06:08:00,0.001,Off,0.0,0.0,34.44507741067953,51.0,45.44,2620.7125321510207,0,6.016636701519866,0.0,51.036923696380555,0.0,0.0,0.0,44.92676988090604,42.72836444102498,51.19964449020899,11.036911912362623,7.0
2018-01-01 06:09:00,0.001,Off,0.0,0.0,34.441981538395495,51.0,45.44,2620.7427075557484,0,6.01682380959498,0.0,51.029787444452445,0.0,0.0,0.0,44.92264205119399,42.72578676357544,51.19643005393456,11.04669699054948,7.0
2018-01-01 06:10:00,0.001,Off,0.0,0.0,34.43888561859107,51.0,45.44,2620.772863153523,0,6.017010809575123,0.0,51.02265634267447,0.0,0.0,0.0,44.91851415812143,42.72320932296051,51.19321588277292,11.056474319063648,7.0
2018-01-01 06:11:00,0.001,Off,0.0,0.0,34.43578965116373,51.0,45.44,2620.8029989701354,0,6.017197701594887,0.0,51.01553038240859,0.0,0.0,0.0,44.914386201551636,42.7206321191838,51.190001976777964,11.066243905678611,7.0
2018-01-01 06:12:00,0.001,Off,0.0,0.0,34.4326936359838,51.0,45.44,2620.8331150313334,0,6.017384485788661,0.0,51.00840955503623,0.0,0.0,0.0,44.91025818131174,42.71805515224897,51.186788335999786,11.07600575815769,7.0
2018-01-01 06:13:00,0.001,Off,0.0,0.0,34.429597572970025,51.0,45.44,2620.8632113628255,0,6.017571162290634,0.0,51.00129385195826,0.0,0.0,0.0,44.90613009729337,42.71547842215969,51.183574960484655,11.085759884254056,7.0
2018-01-01 06:14:00,0.001,Off,0.0,0.0,34.44601057872537,51.0,45.44,2620.8932879902777,0,6.017757731234798,0.0,51.13274882811387,0.0,0.0,0.0,44.92801410496716,42.71290192891958,51.16815038739508,11.095506291710754,7.0
2018-01-01 06:15:00,0.001,Off,0.0,0.0,33.23258319718116,51.0,45.44,2620.9233970271093,0,6.017944515899904,0.0,51.125520426140625,9.12548255018702,28072.577777777813,0.0,43.310110929574876,42.71032418008257,51.16464909943902,11.105244988260713,7.0
2018-01-01 06:16:00,0.4547027670468755,Heat Pump On,2673.3986704794415,5.879442273558541,-1429.8109915283826,51.0,45.44,2673.398670479441,1,6.369742780801958,0.0,51.1200578434439,0.0,0.0,2673.3986704794415,41.83773964948068,41.09717259191863,51.12633354678704,9.31611245501467,7.0
2018-01-01 06:17:00,0.4561911536198658,Heat Pump On,2668.7683035074638,5.8501097233711175,-1425.557622527631,51.0,45.44,2668.768303507464,1,6.336240162147579,0.0,51.1128379611554,0.0,0.0,2668.7683035074638,42.12439519757845,41.248158636240696,51.12687262651585,9.408336274287064,7.0
2018-01-01 06:18:00,0.45768087882187497,Heat Pump On,2664.067071503285,5.8207960934721825,-1421.2569527357723,51.0,45.44,2664.0670715032857,1,6.302785872237125,0.0,51.10562331459516,0.0,0.0,2664.067071503285,42.41057924527831,41.39886256595486,51.20629545543687,9.500760824814364,7.0
2018-01-01 06:19:00,0.45914322265483626,Heat Pump On,2659.3882066379947,5.792066778773311,-1416.983827525747,51.0,45.44,2659.388206637995,1,6.270024049876614,0.0,51.13850455105022,0.0,0.0,2659.3882066379947,42.703815870850576,41.54928034222595,51.13850455105022,9.59338244611147,7.0
2018-01-01 06:20:00,0.4606356600269749,Heat Pump On,2654.5485219063435,5.7627942260286416,-1412.5907104401797,51.0,45.44,2654.5485219063435,1,6.236668520062699,0.0,51.13127481271315,0.0,0.0,2654.5485219063435,42.989037866937906,41.69941284372824,51.217916154516715,9.686200395703384,7.0
2018-01-01 06:21:00,0.4621021888336697,Heat Pump On,2649.7302254138967,5.734078499177262,-1408.2243550870721,51.0,45.44,2649.7302254138967,1,6.203972479396039,0.0,51.158288612663675,0.0,0.0,2649.7302254138967,43.28019874117081,41.8492513032476,51.158288612663675,9.779208192516956,7.0
2018-01-01 06:22:00,0.46359743159139455,Heat Pump On,2644.754580610571,5.704851667387158,-1403.7403960226802,51.0,45.44,2644.7545806105713,1,6.1707196209518145,0.0,51.15105428086296,0.0,0.0,2644.754580610571,43.56442977330198,41.99879660719248,51.237663571297524,9.872405052062865,7.0
2018-01-01 06:23:00,0.46506664924103963,Heat Pump On,2639.804464293259,5.6761852706515485,-1399.2860205747536,51.0,45.44,2639.804464293259,1,6.138128750396842,0.0,51.178055391703694,0.0,0.0,2639.8044642932596,43.854583146281584,42.14804012528977,51.17805539170371,9.96578459072313,7.0
2018-01-01 06:24:00,0.46656479513408755,Heat Pump On,2634.695470622092,5.647008728690939,-1394.7129008291547,51.0,45.44,2634.695470622092,1,6.104982381158987,0.0,51.170816470451996,0.0,0.0,2634.695470622092,44.13779332390459,42.29698298244378,51.25816974902829,10.059346142917391,7.0
2018-01-01 06:25:00,0.4679681488474622,Heat Pump On,2629.8543254425326,5.61972931687655,-1390.3702736693003,51.0,45.44,2629.8543254425326,1,6.07401337129085,0.0,51.22912402313719,0.0,0.0,2629.8543254425326,44.43280384459513,42.445616461418574,51.22912402313719,10.15308326670945,7.0
2018-01-01 06:26:00,0.46946921658811486,Heat Pump On,2624.6176738247786,5.590606542638271,-1385.7117408025033,51.0,45.44,2624.6176738247786,1,6.040974995733625,0.0,51.221873244770066,0.0,0.0,2624.6176738247786,44.71498796492642,42.59395525299962,51.38795275873721,10.247002885463411,7.0
2018-01-01 06:27:00,0.470850271489335,Heat Pump On,2619.747174578138,5.563864636398487,-1381.3636658065557,51.0,45.44,2619.7471745781386,1,6.010658581503814,0.0,51.29129970631996,0.0,0.0,2619.747174578138,45.011053642739626,42.74197740088543,51.29129970631996,10.341091157583014,7.0
2018-01-01 06:28:00,0.47235433482673317,Heat Pump On,2614.3865152179014,5.534799455533522,-1376.6220941345914,51.0,45.44,2614.3865152179014,1,5.977730885538482,0.0,51.28403449200203,0.0,0.0,2614.3865152179014,45.292193231439796,42.88970311664554,51.449860264533456,10.435358079554746,7.0
2018-01-01 06:29:00,0.473737854848652,Heat Pump On,2609.4044285761374,5.508118892904981,-1372.1995593955014,51.0,45.44,2609.404428576138,1,5.947525155941431,0.0,51.3532933609533,0.0,0.0,2609.4044285761374,45.587172352852576,43.03710513368516,51.3532933609533,10.529786844443175,7.0
2018-01-01 06:30:00,0.47524502357152226,Heat Pump On,2603.922327888513,5.479115400977227,-1367.3765900730764,51.0,45.44,2603.9223278885124,1,5.914711554860946,0.0,51.34601375294793,0.0,0.0,2603.922327888513,45.867241034849485,43.184204378603546,51.5115690004479,10.62438782892602,7.0
2018-01-01 06:31:00,0.4766311098386906,Heat Pump On,2598.8310846173654,5.452499912347108,-1362.8811537037218,51.0,45.44,2598.8310846173654,1,5.88461959929999,0.0,51.41509816933005,0.0,0.0,2598.8310846173654,46.16110620027166,43.330973018537776,51.41509816933005,10.719143909361922,7.0
2018-01-01 06:32:00,0.4781415000004685,Heat Pump On,2593.2301376364535,5.423562141403565,-1357.9784422305966,51.0,45.44,2593.2301376364535,1,5.851923454773953,0.0,51.40780421148357,0.0,0.0,2593.2301376364535,46.44007814553834,43.47743268739269,51.57307243290691,10.814065838741678,7.0
2018-01-01 06:33:00,0.479530259283962,Heat Pump On,2588.0321926283696,5.397015396886189,-1353.4116741123821,51.0,45.44,2588.0321926283696,1,5.821948311903684,0.0,51.47670744147847,0.0,0.0,2588.0321926283696,46.73280252656923,43.62355499537208,51.47670744147847,10.90913618222697,7.0
2018-01-01 06:34:00,0.4810439933178769,Heat Pump On,2582.31502084632,5.368147314418102,-1348.4308888267979,51.0,45.44,2582.31502084632,1,5.789372930768316,0.0,51.46939917919049,0.0,0.0,2582.31502084632,47.01065245596601,43.769362275703045,51.63436416011158,11.004366065104684,7.0
2018-01-01 06:35:00,0.4824355381349207,Heat Pump On,2577.0128511242456,5.341672922950265,-1343.7943692218394,51.0,45.44,2577.012851124246,1,5.7595175874187445,0.0,51.53811461673191,0.0,0.0,2577.0128511242456,47.30220980148715,43.914825591125876,51.53811461673191,11.09973774692305,7.0
2018-01-01 06:36:00,0.4839527449714901,Heat Pump On,2571.182100335431,5.312878430903209,-1338.737189796288,51.0,45.44,2571.182100335431,1,5.727066220518841,0.0,51.530792096925296,0.0,0.0,2571.182100335431,47.57891299188395,44.05996796595674,51.69543791335312,11.195262721114094,7.0
2018-01-01 06:37:00,0.48534719368711254,Heat Pump On,2565.7782030635954,5.286479939384729,-1334.0325079633512,51.0,45.44,2565.7782030635954,1,5.697333610667994,0.0,51.599313265188464,0.0,0.0,2565.7782030635954,47.869277633503316,44.204759925068004,51.59931326518847,11.290922947265397,7.0
2018-01-01 06:38:00,0.48686800887423093,Heat Pump On,2559.836541216628,5.257762873218256,-1328.9006239039197,51.0,45.44,2559.836541216628,1,5.6650094517514535,0.0,51.591976536278956,0.0,0.0,2559.836541216628,48.14480992275003,44.34922517539152,51.756287558218546,11.38673028267412,7.0
2018-01-01 06:39:00,0.4882649603968795,Heat Pump On,2554.3355084075515,5.231453648304591,-1324.1310619012343,51.0,45.44,2554.335508407552,1,5.635413569517865,0.0,51.66052512478233,0.0,0.0,2554.3355084075515,48.43399971441295,44.49333371364408,51.66212137483392,11.482666392684038,7.0
2018-01-01 06:40:00,0.48978952542017723,Heat Pump On,2548.2856431443074,5.202817763320279,-1318.9261844088824,51.0,45.44,2548.2856431443074,1,5.603219732886244,0.0,51.65317418370258,0.0,0.0,2548.2856431443074,48.70833771872458,44.63711003735586,51.8933388239792,11.578743559181145,7.0
2018-01-01 06:41:00,0.49099934538266143,Heat Pump On,2543.451070164411,5.180151652100812,-1314.7138640512462,51.0,45.44,2543.451070164411,1,5.577751582143216,0.0,51.77142425460562,0.0,0.0,2543.451070164411,49.00569907294448,44.78052350933822,51.77142425460563,11.674943094803549,7.0
2018-01-01 06:42:00,0.4925275038145303,Heat Pump On,2537.3026718797373,5.151595905261774,-1309.4424358716706,51.0,45.44,2537.3026718797378,1,5.5456833758092365,0.0,51.764047564964656,0.0,0.0,2537.3026718797373,49.27890006848838,44.92364253612805,52.002071355482975,11.771301568892547,7.0
2018-01-01 06:43:00,0.49373986419467497,Heat Pump On,2532.392406406412,5.129001302207844,-1305.1793945579307,51.0,45.44,2532.392406406412,1,5.520323399083851,0.0,51.881898614619146,0.0,0.0,2532.392406406412,49.5750444024211,45.06639312308352,51.88189861461915,11.867776397719998,7.0
2018-01-01 06:44:00,0.49527175175157173,Heat Pump On,2526.1478631571645,5.100528859607321,-1299.8429169894407,51.0,45.44,2526.147863157165,1,5.488383446396325,0.0,51.87449627504003,0.0,0.0,2526.1478631571645,49.8470887176677,45.20884499180954,52.11195192221893,11.964404860953598,7.0
2018-01-01 06:45:00,0.4964864214540209,Heat Pump On,2521.1652422559728,5.0780144900487585,-1296.7685162824193,51.0,45.44,2521.1652422559728,1,5.46314067987624,0.0,51.99193915054006,8.949751316994163,28072.577777777813,2521.165242255973,48.49267392915863,45.350922970739845,51.99193915054008,12.06114373048102,7.0
2018-01-01 06:46:00,0.47956111356585995,Heat Pump On,2587.916192802576,5.39642627309724,-1353.025948589916,51.0,45.44,2587.916192802576,1,5.821283314783641,0.0,51.98451126174811,0.0,0.0,2587.916192802576,47.117871608421865,43.882126114352516,52.14558828891554,9.981610580753948,7.0
2018-01-01 06:47:00,0.001,Off,0.0,0.0,36.20189686910382,51.0,45.44,2582.6566298912944,0,5.791308041513568,0.0,52.05234384044252,0.0,0.0,0.0,47.26919582547176,44.02790464580998,52.05234384044252,10.07647637533352,7.0
2018-01-01 06:48:00,0.001,Off,0.0,0.0,36.19917436652096,51.0,45.44,2582.7113573123006,0,5.791618187636439,0.0,52.04490192688896,0.0,0.0,0.0,47.265565822027945,44.025192571461886,52.04904416219574,10.090506131596044,7.0
2018-01-01 06:49:00,0.001,Off,0.0,0.0,36.19645056896632,51.0,45.44,2582.7660233569413,0,5.791928022369233,0.0,52.03746541805179,0.0,0.0,0.0,47.26193409195509,44.022480705385554,52.04574482363723,10.10451929034055,7.0
2018-01-01 06:50:00,0.001,Off,0.0,0.0,36.193725479081195,51.0,45.44,2582.8206281474727,0,5.792237546295839,0.0,52.03003430491764,0.0,0.0,0.0,47.25830063877493,44.01976904768006,52.042445824726244,10.118515878894879,7.0
2018-01-01 06:51:00,0.001,Off,0.0,0.0,36.19099909962881,51.0,45.44,2582.875171805855,0,5.792546759998857,0.0,52.02260857849335,0.0,0.0,0.0,47.25466546617175,44.017057598444275,52.03914716541828,10.132495924530302,7.0
2018-01-01 06:52:00,0.001,Off,0.0,0.0,36.18827143321761,51.0,45.44,2582.929654453756,0,5.792855664059611,0.0,52.01518822980586,0.0,0.0,0.0,47.25102857762347,44.01434635777683,52.03584884566503,10.146459454461645,7.0
2018-01-01 06:53:00,0.001,Off,0.0,0.0,36.18554248267073,51.0,45.44,2582.9840762125523,0,5.7931642590581465,0.0,52.007773249902215,0.0,0.0,0.0,47.24738997689431,44.011635325776204,52.03255086541444,10.160406495847434,7.0
2018-01-01 06:54:00,0.001,Off,0.0,0.0,36.182812250608265,51.0,45.44,2583.038437203328,0,5.793472545573232,0.0,52.00036362984945,0.0,0.0,0.0,47.24374966747769,44.00892450254062,52.029253224610734,10.174337075790016,7.0
2018-01-01 06:55:00,0.001,Off,0.0,0.0,36.18008073970824,51.0,45.44,2583.0927375468787,0,5.79378052418237,0.0,51.9929593607346,0.0,0.0,0.0,47.24010765294432,44.00621388816811,52.02595592319442,10.188251221335689,7.0
2018-01-01 06:56:00,0.001,Off,0.0,0.0,36.177347952641014,51.0,45.44,2583.146977363709,0,5.794088195461787,0.0,51.98556043366461,0.0,0.0,0.0,47.23646393685468,44.003503482756514,52.02265896110234,10.20214895947484,7.0
2018-01-01 06:57:00,0.001,Off,0.0,0.0,36.174613892123375,51.0,45.44,2583.201156774035,0,5.794395559986446,0.0,51.978166839766295,0.0,0.0,0.0,47.23281852283117,44.00079328640346,52.01936233826767,10.216030317142076,7.0
2018-01-01 06:58:00,0.001,Off,0.0,0.0,36.17187856078887,51.0,45.44,2583.2552758977845,0,5.794702618330051,0.0,51.97077857018629,0.0,0.0,0.0,47.229171414385156,43.99808329920635,52.01606605461995,10.229895321216349,7.0
2018-01-01 06:59:00,0.001,Off,0.0,0.0,36.16914196128849,51.0,45.44,2583.3093348545985,0,5.7950093710650465,0.0,51.963395616091006,0.0,0.0,0.0,47.22552261505132,43.99537352126242,52.01277011008511,10.243743998521087,7.0
2018-01-01 07:00:00,0.4807674809369438,Heat Pump On,2583.363333763832,5.373415291585953,-1349.041424405614,51.0,48.22,2583.3633337638325,1,5.795315818762615,0.0,51.95601796866659,0.0,0.0,2583.363333763832,47.36245128017708,43.992663952668686,52.0094745045855,10.257576375824328,7.0
2018-01-01 07:01:00,0.48228378344240447,Heat Pump On,2577.5932160802195,5.344557093921119,-1344.024475523258,51.0,48.22,2577.5932160802195,1,5.762769211623183,0.0,51.948645619118835,0.0,0.0,2577.5932160802195,47.63966669026695,44.13816723065007,52.14899647353745,10.352410292428623,7.0
2018-01-01 07:02:00,0.4836788676739525,Heat Pump On,2572.2384289377364,5.318070730085483,-1339.3453118982452,51.0,48.22,2572.2384289377364,1,5.732916377971559,0.0,52.06035048677327,0.0,0.0,2572.2384289377364,47.93866471446972,44.283323542353045,52.06035048677327,10.447386777784725,7.0
2018-01-01 07:03:00,0.48519870290263617,Heat Pump On,2566.3556693726878,5.28928798453048,-1334.2525643000126,51.0,48.22,2566.3556693726878,1,5.700495476389033,0.0,52.052906714236464,0.0,0.0,2566.3556693726878,48.21471142696146,44.42815546762524,52.21702564958559,10.54251731820595,7.0
2018-01-01 07:04:00,0.48659581765954313,Heat Pump On,2560.9036016887885,5.26289686172473,-1329.5148402023967,51.0,48.22,2560.903601688789,1,5.670786799933226,0.0,52.12120917229534,0.0,0.0,2560.9036016887885,48.50439634254053,44.572634030835125,52.12120917229534,10.637783875044025,7.0
2018-01-01 07:05:00,0.48811932493748605,Heat Pump On,2554.9109139548727,5.234193328203268,-1324.348001988953,51.0,48.22,2554.9109139548727,1,5.638494704032668,0.0,52.11375126958825,0.0,0.0,2554.9109139548727,48.77926235002951,44.71678316047489,52.27752959833792,10.733198408781838,7.0
2018-01-01 07:06:00,0.4895195277278886,Heat Pump On,2549.3605391562432,5.207883229886934,-1319.5442780791332,51.0,48.22,2549.3605391562432,1,5.608913112931184,0.0,52.18185058448775,0.0,0.0,2549.3605391562432,49.06771928477474,44.860572688656845,52.18185058448775,10.828742478578498,7.0
2018-01-01 07:07:00,0.4910468527191219,Heat Pump On,2543.260625675751,5.179262654047581,-1314.3050542615488,51.0,48.22,2543.2606256757513,1,5.576752937799878,0.0,52.1743786020569,0.0,0.0,2543.260625675751,49.34138118643568,45.00402721334468,52.33780109429117,10.924428402172092,7.0
2018-01-01 07:08:00,0.49241620744477355,Heat Pump On,2537.7520129329882,5.153672796640446,-1309.5489282580006,51.0,48.22,2537.7520129329882,1,5.548015071677113,0.0,52.25120330141434,0.0,0.0,2537.7520129329882,49.630271152294426,45.14711605357356,52.25120330141436,11.020237453368795,7.0
